lattice-176
34,02310013203
32,02310032132
32,02132320302
31,02132332012
29,02310113111
26,02310211121
24,02310023320
23,02310023112
23,02132332300
22,02310133101
22,02310120113
22,02310013001
22,02310011210
21,02311200003
21,02311022223
21,02310213021
21,02310030322
20,02310300210
20,02310213112
20,02310110223
20,02310011000
18,02310123303
18,02310101100
18,02132233010
17,02310313030
17,02310131113
17,02310001321
17,02133220223
17,02132322301
16,02311022330
16,02310123232
15,02310201120
15,02310201103
15,02310130003
15,02310122130
15,02310001021
12,02310212002
12,02310210220
12,02310100331
12,02310010012
12,02132232303
12,02132230223
12,02132230212
11,02310030211
10,02133222103
10,02133220233
9,02311202111
9,02311200322
9,02310312103
9,02310303130
9,02310303000
9,02310302131
9,02310301300
9,02310123111
9,02132322303
8,02310001000
8,02132322101
8,02132223203
7,02310001222
5,02133222321
5,02133222231
lattice-181
83,02310031322
78,02310111021
72,02310032301
72,02310011033
48,02310211132
42,02310011030
42,02132333230
41,02310031021
38,02310300123
38,02310021321
37,02310120322
36,02310132312
36,02310132300
36,02310111211
34,02310101010
33,02132333023
33,02132331202
31,02310201033
29,02310023332
25,02311200123
25,02311000132
25,02310010110
25,02132231322
24,02310030303
22,02310211120
22,02310133032
22,02310133012
22,02310103303
22,02310103123
20,02310132032
19,02310300013
19,02310021122
18,02310310300
18,02310132023
18,02310120120
18,02310021201
17,02310102323
17,02310003213
16,02310130232
16,02310130100
16,02310103023
15,02133222132
15,02133222122
14,02310032222
14,02132223300
13,02310032230
13,02310012030
12,02310212010
12,02310110110
12,02132230232
11,02132221313
10,02310301330
10,02310010322
9,02310301131
9,02310112030
9,02310101002
9,02310101000
9,02132322332
8,02310102210
8,02310102132
8,02310003032
7,02310301021
7,02310130030
5,02310010101
lattice-182
111,02310111020
105,02310011121
83,02310033203
78,02310103233
46,02310033301
44,02311200000
42,02310111110
42,02132331332
42,02132331323
40,02311020011
40,02310113203
40,02310110023
39,02310013110
38,02310103231
37,02311020233
37,02310131322
35,02310021011
34,02310301033
33,02310131110
32,02310131021
32,02132320213
29,02310201110
27,02310101023
26,02310132331
24,02310201031
24,02310201011
24,02310030312
24,02310023233
23,02310311113
22,02310120313
22,02310102100
21,02311200011
21,02310311130
21,02310120230
21,02310021232
20,02311202003
20,02310110210
20,02310103333
20,02310011010
20,02310011003
19,02310033231
18,02310113123
18,02310100201
18,02310021120
18,02310021012
17,02310011111
17,02132233333
16,02311200113
15,02310123020
15,02310121222
15,02310001023
14,02310130121
14,02310130120
14,02310130103
13,02310300010
13,02310032220
11,02310030213
10,02310112011
10,02310032011
10,02133222031
10,02133220211
9,02311202120
9,02311200332
9,02311002221
9,02310312110
9,02310310332
9,02310213113
9,02132322321
8,02310102133
8,02310001102
8,02310001011
8,02132320310
7,02310301020
7,02310123223
7,02310001211
6,02132223130
6,02132223021
6,02132223020
6,02132221230
6,02132221223
lattice-183
44,02310023202
43,02310023201
41,02310031120
40,02310300033
40,02310021133
40,02310011211
37,02310120321
36,02310302101
34,02310103002
31,02132323122
26,02132233230
26,02132232313
25,02310033313
25,02132231302
22,02310211031
22,02310133102
22,02310121202
22,02310011221
21,02310311031
21,02310030131
21,02310023102
21,02310021313
20,02311202001
20,02310301210
20,02310023003
18,02132231203
17,02310311212
17,02310302030
17,02310131311
17,02310131131
16,02311022333
15,02310131312
15,02133222033
14,02310130300
13,02310032320
12,02310101200
11,02310211321
11,02310030013
11,02132330321
10,02310313003
10,02310032000
10,02133222120
10,02133222100
10,02133222011
10,02133220323
9,02311202113
9,02310123103
9,02132323221
9,02132322312
8,02310102031
8,02132320332
lattice-184
75,02310130331
72,02310011031
59,02132331333
47,02132322211
44,02310023203
42,02310033021
42,02132333011
40,02310113231
39,02310310222
38,02310021230
38,02132233322
37,02311020321
36,02310122120
36,02310111310
35,02310003233
34,02310310123
34,02310013201
33,02310013321
32,02132320322
31,02132332200
31,02132330203
30,02132322210
24,02310030010
22,02310133132
22,02310133100
22,02310133010
22,02310121203
22,02310110123
22,02310021311
21,02311002330
21,02311002123
21,02310213030
21,02310133323
21,02310120220
21,02310023013
21,02310021233
20,02310132033
20,02310102113
20,02310023120
20,02132332212
19,02310310331
19,02310122231
18,02311002231
18,02310310020
18,02310303131
18,02310101102
18,02132332222
18,02132323330
18,02132233001
17,02310313031
17,02310313011
17,02310123013
17,02310120000
17,02310101302
17,02310100000
17,02310003130
17,02310003110
16,02310301031
16,02310103221
15,02310131130
15,02310122131
15,02310001120
15,02132320223
15,02132231332
14,02310210001
12,02310122023
11,02310201323
10,02310100232
9,02311200323
9,02311200310
9,02311002033
9,02310301311
8,02132323020
6,02132223102
5,02133222302
lattice-185
117,02310113020
117,02132333311
58,02310111111
57,02310111202
42,02132333231
42,02132333212
41,02310012002
40,02310300032
39,02310003331
38,02310103212
38,02310103030
38,02310010123
37,02310120332
36,02310132213
35,02310021010
34,02310130330
34,02310003112
33,02310130223
33,02310013312
30,02132233132
29,02310201112
27,02311022312
27,02310113311
26,02311020223
26,02132230311
24,02132232000
23,02310032201
23,02310023110
23,02132322233
22,02310120303
22,02310110130
22,02310103320
22,02310103132
22,02310100231
22,02310012021
21,02311200102
21,02310211233
21,02310133322
20,02311200221
20,02310212012
20,02310112130
19,02310021310
18,02310103000
18,02310101103
18,02310100220
18,02310100011
18,02310013220
18,02132323331
17,02310313102
17,02310310113
17,02310121233
17,02310101323
17,02310100001
17,02132322220
17,02132322202
16,02311200121
16,02311000122
16,02310310103
16,02310201210
15,02310131211
15,02132322003
13,02132323113
13,02132321211
12,02310103330
12,02132232010
11,02311002100
11,02310301320
11,02310213120
10,02310303110
10,02133220231
9,02311202101
9,02310211313
9,02310123333
9,02310120210
9,02310120012
9,02310112122
8,02310130200
8,02310121311
8,02310102221
8,02310102033
8,02132322113
7,02310130013
6,02132221232
5,02311000102
lattice-186
84,02132333032
69,02310101031
52,02310201132
44,02310031330
43,02310023302
42,02132333323
42,02132331321
41,02310031200
40,02133220202
37,02311020232
35,02311020000
35,02310101212
34,02310013222
34,02310013210
33,02132333021
31,02310010032
29,02310111331
27,02311022313
27,02310023301
26,02132230310
25,02310122201
25,02310010112
24,02310201013
24,02310030132
24,02310030130
23,02310032211
22,02310212110
22,02310133023
22,02310133003
22,02310121020
22,02310121003
22,02310120131
22,02310012023
22,02132331212
21,02310213020
19,02310310313
19,02310302112
19,02310021303
19,02132233222
18,02310102012
18,02310102000
18,02132323321
18,02132231220
17,02310313012
17,02310300131
17,02310101322
17,02310101321
17,02132322223
16,02310310013
16,02310132233
16,02310102122
15,02310123001
15,02132322212
15,02132320230
12,02310103133
12,02310100303
12,02132230213
11,02132330331
11,02132221311
10,02310301303
10,02310211311
10,02310110310
10,02310010300
9,02310312130
9,02310300222
9,02310132010
9,02310123322
9,02310120013
7,02310130212
6,02132221303
5,02133222322
lattice-187
71,02310130111
58,02310011323
56,02310113131
49,02132233022
44,02310132131
43,02310030330
42,02310033223
40,02310113212
40,02310110021
38,02310300320
37,02310131231
36,02310111232
35,02311020220
35,02310110020
35,02310003232
34,02310013231
33,02310011132
33,02132331221
32,02310131012
32,02132322120
31,02132330232
30,02310001111
29,02310201113
24,02310210120
24,02310030121
23,02310032212
23,02132230222
22,02310120132
22,02310103300
21,02311002000
21,02310100132
21,02310023103
20,02310112330
20,02310102103
19,02311020302
18,02311022020
18,02311022010
18,02310113132
18,02310102013
18,02310101201
18,02310101110
18,02132323313
18,02132233012
17,02310302001
17,02310300103
17,02310100010
17,02310003321
17,02132323201
17,02132322203
16,02132232031
15,02310311331
14,02310210021
13,02310122222
12,02310112020
12,02310100301
12,02310010013
12,02310010010
12,02132332321
11,02310213101
11,02132332131
11,02132332120
10,02310300201
10,02310032020
10,02133220302
9,02311202131
9,02310312121
9,02310310330
9,02310301102
9,02132322331
9,02132322313
8,02310102301
8,02310102032
8,02310021002
8,02132320313
lattice-188
86,02310211022
84,02132333310
78,02310111123
73,02310121230
58,02310011301
49,02132233300
42,02310033031
42,02310033010
42,02310033000
42,02132333320
42,02132333121
41,02311200033
41,02310031300
38,02310103032
37,02310120320
34,02310310122
34,02310101012
33,02310131100
33,02132333020
24,02310123010
23,02310300022
23,02310201312
23,02310012013
22,02132331201
21,02310311003
21,02310211230
21,02310120231
21,02310030233
21,02310030223
20,02311200201
20,02310212102
18,02310120301
18,02310100100
18,02132323322
17,02310123011
17,02310122332
17,02310122330
17,02310102223
17,02310101301
16,02310301012
15,02132322021
12,02310210203
12,02310010102
11,02311002010
11,02311002001
11,02310203012
11,02132332111
11,02132330330
11,02132330320
9,02310302111
9,02310123132
9,02310123112
9,02310112032
8,02310003021
8,02310001002
8,02132322121
8,02132223303
8,02132223222
7,02310130213
7,02310003011
6,02132221213
lattice-189
58,02132333331
54,02310111002
43,02310030321
42,02310210323
41,02310300300
41,02310031003
40,02310113122
39,02311022300
38,02310311201
38,02310102102
33,02310123211
33,02133222200
32,02132323032
32,02132320211
31,02132332022
30,02132223113
29,02310023333
25,02132231323
24,02310201030
24,02310201000
24,02310023230
22,02310110133
22,02310033103
21,02311200012
21,02310120222
20,02311000330
20,02310213130
19,02310112012
18,02311022121
18,02311022000
18,02310312102
18,02310310301
18,02310132200
18,02310101203
18,02132323303
17,02310313101
17,02310121321
17,02310101330
17,02310003031
17,02310001302
17,02310001301
17,02133220222
16,02310203020
16,02310132231
15,02310131123
13,02310033331
12,02310212001
12,02132232233
12,02132232223
11,02132232203
10,02310313020
10,02310311222
10,02310303101
10,02310103111
9,02310303112
9,02310132022
9,02310123323
9,02310112300
9,02310112212
9,02132323222
8,02310102123
8,02310003220
lattice-190
84,02132333301
83,02310030331
61,02310310023
52,02310111131
49,02132233200
45,02310211002
42,02132331320
42,02132331302
42,02132331213
41,02310112112
40,02310113213
40,02310011233
39,02311022213
36,02310132212
36,02310132203
35,02311002222
35,02310101133
35,02310101123
33,02132333001
31,02310130131
30,02310122102
25,02310211112
23,02132332033
22,02310110121
21,02311022233
21,02310311021
21,02310211320
21,02310030231
20,02311002102
20,02310210213
20,02310023023
19,02310122100
19,02310032101
19,02310010220
19,02132233223
18,02310312013
18,02310310320
18,02310301132
18,02132223332
17,02310302003
17,02133220212
16,02311000121
16,02311000033
16,02310310121
16,02310310030
16,02132232012
15,02310131301
15,02310131013
15,02132231311
13,02310211111
13,02132321232
12,02310210211
12,02310102111
12,02132232102
10,02310301220
10,02310110330
10,02310032003
9,02311200320
9,02310121322
9,02310031133
8,02310130002
8,02310102230
8,02310102022
6,02132223000
lattice-191
83,02310031220
72,02310013332
66,02310001133
65,02132333123
57,02310111200
44,02310133002
44,02310132111
44,02310031332
43,02310210333
43,02310033213
42,02310210321
42,02310111010
42,02132333112
41,02310031102
40,02311002332
40,02310113300
40,02310100031
40,02310011300
38,02132233302
35,02310003323
34,02310013232
34,02132323233
32,02310010310
32,02132320233
31,02132323301
24,02310201001
24,02310012322
23,02310300023
23,02310203112
22,02310133122
22,02310033110
21,02311200120
21,02311022322
21,02311002130
21,02310213002
21,02310112023
21,02310030222
21,02310023001
20,02310301212
20,02310132130
20,02310023030
19,02310310230
19,02310302110
19,02310010210
18,02310312120
18,02310132221
18,02310100221
18,02132330233
18,02132231301
17,02310311233
17,02310310131
17,02310121330
17,02310032332
17,02310003231
17,02310003120
17,02310001330
17,02132322133
17,02132320321
16,02310203001
16,02310102302
15,02133222123
13,02310122220
13,02132323030
13,02132321210
12,02310100312
12,02132332322
11,02310301332
11,02310301221
11,02310203101
11,02310203013
11,02132330312
10,02310301312
10,02310300200
9,02310310002
9,02310303102
9,02310021022
8,02310121121
8,02310102200
8,02132223212
5,02311000012
5,02133222223
lattice-192
74,02310013013
58,02310013101
55,02132233303
50,02310023313
43,02310133312
42,02132333223
42,02132333221
40,02310201032
39,02311022210
38,02132232133
37,02310131321
37,02310131230
36,02310132210
36,02310111322
36,02310111213
35,02310101122
34,02310013302
34,02310003102
33,02310011133
33,02133222022
33,02132331222
32,02310131201
32,02310131003
31,02310010020
26,02132322231
25,02310313130
25,02310310003
25,02310122210
25,02310033311
24,02310023232
23,02310203130
22,02310301230
22,02310110033
22,02310103302
22,02310012022
22,02310010323
21,02310311120
21,02310311013
21,02310213001
21,02310211221
20,02310211312
19,02310312100
19,02310300030
19,02310100032
19,02310011011
18,02311022030
18,02310123301
18,02310012133
18,02132323031
17,02310300232
17,02310123032
17,02132320323
16,02310310120
16,02310203002
15,02310201102
15,02310131121
15,02310001030
15,02133222023
14,02310210020
14,02310130302
13,02310012122
12,02310122010
12,02310010003
12,02132230302
11,02311000320
11,02310213121
11,02310030212
11,02310030202
10,02310102010
10,02310032120
10,02310032022
9,02310302130
9,02310301313
8,02310121313
8,02310121302
6,02132223121
6,02132223120
6,02132221323
lattice-193
83,02310031231
76,02310113021
61,02132232022
61,02132223133
49,02132233023
48,02132230330
43,02310211222
43,02310210331
42,02132333203
42,02132333012
41,02310031302
40,02310113232
39,02310032310
38,02310311300
36,02132333220
34,02310013221
33,02310123210
33,02132323213
32,02132322102
31,02132323300
29,02310111313
26,02310113332
24,02310201012
24,02310033330
23,02132332310
23,02132332132
22,02310103122
21,02310112203
21,02310030320
21,02310030221
20,02310212100
20,02310132120
19,02310303011
18,02311022123
18,02311022100
18,02311022032
18,02310310213
18,02310310212
18,02310303031
18,02310132202
18,02310100013
18,02310012313
18,02132332011
18,02132233002
18,02132231230
18,02132231202
17,02310300221
17,02310110311
17,02310001312
17,02132322310
17,02132233313
16,02311200110
16,02310310112
16,02310310101
16,02310132320
16,02310102300
15,02310311311
15,02310131031
15,02132320201
14,02310210012
14,02310130310
14,02132223301
13,02310300003
13,02310012231
13,02132323010
12,02310122032
12,02310122013
12,02132232001
11,02311000212
11,02310201211
11,02132330313
11,02132330310
10,02310311002
10,02310310323
10,02310301302
10,02310301200
10,02310112000
10,02310110321
10,02310032122
10,02133222101
10,02133220320
9,02311020003
9,02310112210
8,02310013331
7,02310003000
6,02132221312
5,02311000010
5,02311000001
lattice-194
78,02310112113
57,02310010132
44,02310133022
44,02310030000
41,02310033230
41,02310031213
40,02310013010
40,02133220220
39,02310031121
35,02310021100
35,02310003322
33,02310013310
33,02132331223
33,02132331203
32,02310122313
32,02132320300
31,02132323311
30,02132232002
29,02310201131
22,02310012220
21,02310030113
20,02310132100
20,02310112001
19,02311020213
19,02311020102
19,02310300011
19,02310021033
19,02310010222
18,02311020001
18,02310310210
18,02310301133
18,02310121102
18,02310120300
18,02310001110
18,02132322322
18,02132233021
18,02132231233
18,02132231212
17,02310101331
17,02310003033
17,02132233330
16,02311200130
16,02310102313
15,02132322020
15,02132320210
13,02132330200
13,02132232013
12,02310122021
12,02310110103
12,02310103311
12,02310010011
12,02310010002
12,02132332323
11,02311022131
11,02310030302
11,02310030200
10,02310110312
9,02311002213
9,02311002210
9,02310112301
9,02132322333
8,02310121133
6,02132221233
5,02311000100
lattice-195
109,02310013121
76,02310113030
74,02310013031
69,02310101032
63,02310121231
47,02310011103
42,02310111100
42,02310033002
42,02132333232
41,02311200023
41,02310031203
40,02310113023
40,02310100120
40,02310011320
38,02310311211
37,02311020230
37,02310131323
35,02311202020
33,02310013303
32,02310131203
28,02132232032
26,02132233220
25,02310313110
25,02310313103
23,02132332133
22,02310031312
22,02310011223
21,02311022321
21,02311022320
21,02311002120
21,02311000222
21,02310311100
21,02310101020
21,02310100121
20,02310301232
20,02310110203
19,02310012010
18,02310303012
18,02310113312
18,02310113301
18,02310103001
18,02310100202
18,02310011313
18,02310011311
18,02132323333
18,02132232113
17,02310123220
17,02310102232
17,02310003330
17,02310003301
16,02311000032
16,02311000023
14,02132223211
13,02132332020
12,02310010100
12,02132332332
12,02132332330
12,02132232101
11,02311000210
11,02310201233
11,02132332121
10,02310112100
10,02310110213
9,02310112302
8,02310121132
8,02310102130
8,02310003221
8,02132321223
7,02310001221
5,02132321302
lattice-196
86,02310211200
83,02310030333
78,02310111130
72,02310131010
58,02310011303
55,02132233323
52,02310111133
48,02132323211
44,02310210122
42,02310212101
42,02310211032
42,02132333332
42,02132333312
41,02310031013
39,02310103103
33,02310123212
31,02310131022
31,02310130311
25,02310210102
22,02310033112
22,02310031132
22,02310012101
21,02311002132
20,02310110230
19,02310312113
19,02310010221
18,02311022122
18,02310310302
18,02310101113
18,02310013202
18,02132323323
17,02310300233
17,02132322232
17,02132221201
16,02310112233
15,02310313131
15,02132231330
13,02132321212
12,02310122000
12,02310033133
12,02132332313
11,02310030122
11,02310030023
11,02132221333
10,02310301203
10,02310100230
10,02310032001
9,02310310000
9,02310301100
9,02310120021
9,02310112121
9,02310101001
9,02310031113
8,02310121113
8,02132323001
8,02132322110
7,02310130211
7,02310001203
6,02132223003
6,02132221231
5,02311000103
5,02133222203
lattice-197
76,02310113012
67,02310131221
58,02132333333
49,02132232311
45,02310211021
42,02310033012
42,02310011021
41,02310031030
40,02310011230
38,02310112111
37,02311020323
35,02311200222
33,02310100020
32,02310032112
31,02310130313
31,02310130133
31,02132332003
29,02310201130
29,02132223313
27,02310113331
25,02310311330
25,02132233102
24,02310033102
23,02310032210
22,02310011222
21,02311002301
21,02310133332
21,02310110313
20,02310301233
20,02310211011
18,02310100200
18,02310100102
17,02310311231
17,02310122333
17,02310121333
17,02310003310
17,02132322221
17,02132233332
16,02310130010
16,02310103201
16,02310103020
15,02310001031
13,02310300002
13,02132321333
13,02132321331
12,02132230203
11,02311000221
11,02310301202
11,02132232212
10,02310110232
10,02310110231
10,02310032010
10,02310012100
9,02311020012
9,02311002030
9,02310301110
9,02310301103
9,02310132222
9,02310132020
9,02310130102
8,02310102202
8,02132223302
6,02132223112
lattice-198
105,02310011123
84,02132333210
83,02310033202
79,02310300122
59,02132331330
45,02310210131
45,02310210111
44,02310311310
42,02310211010
42,02310033100
42,02310033023
42,02132333101
41,02310031032
36,02310132201
36,02310001311
35,02311200200
32,02310100030
31,02310012132
26,02132233231
25,02310122203
24,02310030301
24,02310030123
24,02310030112
22,02310133123
22,02310133121
22,02310031130
22,02132331230
21,02310133221
21,02310100123
20,02311200213
20,02311200212
20,02311002013
18,02132322320
18,02132233013
17,02310102233
17,02310003303
17,02310001101
15,02310201101
15,02133222032
14,02310011113
14,02132223132
13,02310012302
13,02132332002
13,02132321310
12,02132230233
10,02310300333
10,02310110320
10,02133220322
10,02133220312
9,02311202100
9,02310303001
9,02310302002
9,02310123331
9,02310120032
9,02310112211
8,02132322131
7,02310001232
6,02132221330
lattice-199
75,02310031001
72,02310013323
72,02310013112
72,02310011122
71,02310112333
61,02132232200
59,02132331331
46,02310033312
42,02310033013
42,02132331233
41,02310031202
38,02310103222
38,02310102333
36,02310302120
36,02310302100
36,02310111210
35,02310101231
28,02132233033
25,02310211101
25,02132231321
23,02310311111
23,02310203131
23,02310203110
23,02310201333
22,02310211012
22,02310133313
22,02310011202
21,02311022231
21,02310311103
20,02310132122
20,02310023022
19,02310021032
18,02311022102
18,02310131210
18,02310021112
17,02311020202
17,02310131313
17,02310121331
16,02310201202
15,02310122111
15,02310122101
15,02310023321
15,02310003012
14,02310130301
13,02310033333
13,02132323111
12,02310122002
12,02310102101
12,02310033131
11,02310211322
11,02310203121
11,02132332103
11,02132332102
11,02132330332
9,02311002021
9,02310303120
9,02310302113
9,02310021020
8,02310130202
8,02310102303
8,02310102021
8,02310003200
8,02310003030
8,02132323002
8,02132320333
5,02133222230
lattice-200
84,02132333033
69,02310101033
50,02310023312
44,02310133000
44,02310031321
42,02132333303
40,02310121212
40,02310121012
39,02311022201
39,02310003313
30,02132223331
25,02310132223
24,02310030001
24,02132322213
23,02310203113
23,02310201330
22,02310120130
22,02310110031
22,02310011200
22,02310010303
21,02310311110
21,02310211213
21,02310101021
20,02311202021
20,02311200233
20,02310211332
19,02310210130
18,02311022103
18,02311022003
18,02310300230
18,02310123311
18,02310123310
18,02310113110
17,02310122321
17,02310003302
17,02310003101
17,02133222000
17,02133220230
17,02132221203
16,02310301011
16,02310201212
16,02310102120
16,02132232003
15,02310123022
15,02310122121
13,02132321332
12,02132232230
12,02132230323
11,02310203100
11,02310201321
10,02310303100
10,02310301222
10,02133222010
9,02311202103
9,02310301301
9,02310301113
9,02310211331
9,02310120212
9,02310100112
8,02132323000
8,02132321203
7,02310003001
7,02310001200
5,02311000013
lattice-201
84,02132333211
75,02310031010
74,02310013120
74,02310013012
72,02310011120
57,02310111222
48,02132230313
42,02310111001
42,02132333330
40,02310121100
40,02310121030
40,02310112311
40,02310012113
40,02310011213
39,02310032312
37,02311020231
37,02310120331
34,02310310033
34,02310013023
33,02310212131
31,02310130113
31,02310010031
31,02310010021
31,02132323123
30,02132322200
28,02132232201
28,02132232122
26,02132233212
25,02310313121
23,02310032302
23,02310032202
22,02310133210
21,02311200001
21,02311002122
21,02310133233
19,02311020212
19,02311020031
19,02311020013
19,02310021211
18,02311022021
18,02310301211
18,02310123300
18,02132231221
17,02310100012
17,02133222020
17,02133220201
17,02132233331
17,02132221202
16,02311000021
16,02310310031
16,02310310011
16,02310301023
15,02310131120
15,02310131103
15,02310131102
15,02310130021
15,02132231331
14,02310210003
14,02132223032
12,02310210221
12,02132332320
12,02132332312
11,02310201231
11,02132330303
10,02133222012
10,02133220321
9,02310300202
9,02310132000
9,02310123321
8,02132223221
7,02310001210
5,02311000110
lattice-202
55,02310013021
50,02310023311
45,02310210113
44,02310012222
42,02310211211
42,02310032113
42,02132333302
40,02310113221
37,02311020332
37,02310121221
36,02310113101
36,02310111321
35,02310131333
34,02310130101
34,02310112332
34,02132230303
33,02310123213
32,02132323210
31,02310012310
31,02132332021
30,02310122213
30,02132233133
28,02132232123
24,02310033323
23,02132332123
22,02310133103
22,02310110120
21,02311000220
20,02310210300
20,02310110003
20,02310023033
19,02311020310
19,02310310333
19,02310310233
19,02310303111
19,02310032103
18,02311002202
18,02310312012
18,02310303030
18,02310133113
18,02310123313
18,02132322302
17,02310123033
17,02310103100
17,02310003312
17,02310001322
17,02132322230
15,02310122110
15,02310001020
13,02310012211
13,02132321231
12,02310210210
12,02132232100
11,02311022133
11,02310030012
9,02311002211
9,02310302020
9,02310301111
9,02310211333
9,02310132220
9,02310132012
9,02310120211
9,02310120033
9,02310100111
8,02132321200
7,02310130210
6,02132221302
lattice-203
83,02310031320
69,02310131011
59,02132333111
55,02132233321
48,02132232110
48,02132230332
43,02310012103
42,02132333013
41,02310031012
40,02311020110
38,02310311210
38,02310310221
37,02310312003
36,02310122322
34,02310003013
32,02310123202
32,02310122311
30,02310001113
26,02310132333
25,02311200133
25,02132233232
24,02310030310
23,02310211133
22,02310133011
22,02310120312
22,02310100211
21,02310211231
21,02310211223
21,02310023012
20,02311202030
20,02311202012
20,02311200232
19,02310010201
18,02311022101
18,02310312031
18,02310100203
18,02310021302
18,02310013022
18,02310011310
17,02310311213
17,02132322123
16,02310301030
15,02133222301
14,02310211131
14,02310210031
13,02132330220
13,02132321303
12,02310212020
12,02310100323
12,02132232220
12,02132230300
11,02310030002
10,02310311202
9,02310310310
8,02310121301
6,02132221310
6,02132221300
lattice-204
84,02132333122
78,02310111120
76,02310132313
72,02310032303
66,02310001131
59,02132331313
43,02310133213
42,02310010131
42,02132333103
41,02310031002
40,02310113220
